Sta 1 -> 4 	   40 MHz	24.95696 Mbit/s	  +2144553.0 		0 		22301 		+496008.0
Sta 2 -> 4 	   40 MHz	24.97936 Mbit/s	  +0.0 		0 		22303 		+0.0
Sta 1 -> 4 	   40 MHz	24.97264 Mbit/s	  +0.0 		0 		22297 		+0.0
Sta 2 -> 4 	   40 MHz	24.94016 Mbit/s	  +2257450.0 		0 		22287 		+496962.0
Sta 1 -> 4 	   40 MHz	24.98384 Mbit/s	  +0.0 		0 		22307 		+0.0
Sta 2 -> 4 	   40 MHz	24.91888 Mbit/s	  +2234361.0 		0 		22275 		+497829.0
Sta 1 -> 4 	   40 MHz	24.92896 Mbit/s	  +2244105.0 		0 		22282 		+501275.0
Sta 2 -> 4 	   40 MHz	24.9816 Mbit/s	  +0.0 		0 		22305 		+0.0
Sta 1 -> 4 	   40 MHz	24.96816 Mbit/s	  +0.0 		0 		22293 		+0.0
Sta 2 -> 4 	   40 MHz	24.97264 Mbit/s	  +2229449.0 		0 		22302 		+501114.0
Sta 1 -> 4 	   40 MHz	24.98272 Mbit/s	  +0.0 		0 		22306 		+0.0
Sta 2 -> 4 	   40 MHz	24.97376 Mbit/s	  +2212848.0 		0 		22311 		+501041.0
Sta 1 -> 4 	   40 MHz	24.976 Mbit/s	  +2348110.0 		0 		22304 		+505004.0
Sta 2 -> 4 	   40 MHz	24.9368 Mbit/s	  +0.0 		0 		22265 		+0.0
Sta 1 -> 4 	   40 MHz	24.99056 Mbit/s	  +0.0 		0 		22313 		+0.0
Sta 2 -> 4 	   40 MHz	24.96032 Mbit/s	  +2229929.0 		0 		22299 		+500650.0
Sta 1 -> 4 	   40 MHz	24.96032 Mbit/s	  +0.0 		0 		22286 		+0.0
Sta 2 -> 4 	   40 MHz	24.93792 Mbit/s	  +2288903.0 		0 		22283 		+501978.0
Sta 1 -> 4 	   40 MHz	24.92112 Mbit/s	  +2131272.0 		0 		22282 		+496862.0
Sta 2 -> 4 	   40 MHz	24.97152 Mbit/s	  +0.0 		0 		22296 		+0.0
Sta 1 -> 4 	   40 MHz	24.93904 Mbit/s	  +2369098.0 		0 		22295 		+498552.0
Sta 2 -> 4 	   40 MHz	24.98272 Mbit/s	  +0.0 		0 		22306 		+0.0
