Sta 1 -> 4 	   40 MHz	24.89424 Mbit/s	  +5399819.0 		0 		22322 		+462272.0
Sta 2 -> 4 	   40 MHz	24.97824 Mbit/s	  +653019.0 		0 		22322 		+364313.0
Sta 1 -> 4 	   40 MHz	24.8808 Mbit/s	  +5313890.0 		0 		22322 		+453866.0
Sta 2 -> 4 	   40 MHz	24.9928 Mbit/s	  +658198.0 		0 		22322 		+365011.0
Sta 1 -> 4 	   40 MHz	24.7912 Mbit/s	  +7197379.0 		0 		22322 		+472467.0
Sta 2 -> 4 	   40 MHz	24.99056 Mbit/s	  +681512.0 		0 		22322 		+368123.0
Sta 1 -> 4 	   40 MHz	24.87632 Mbit/s	  +6233645.0 		0 		22322 		+460168.0
Sta 2 -> 4 	   40 MHz	24.99056 Mbit/s	  +669930.0 		0 		22322 		+366101.0
Sta 1 -> 4 	   40 MHz	24.892 Mbit/s	  +6065916.0 		0 		22322 		+462136.0
Sta 2 -> 4 	   40 MHz	24.97376 Mbit/s	  +672725.0 		0 		22322 		+368426.0
Sta 1 -> 4 	   40 MHz	24.85168 Mbit/s	  +7121209.0 		0 		22322 		+454841.0
Sta 2 -> 4 	   40 MHz	24.97712 Mbit/s	  +677633.0 		0 		22322 		+368840.0
Sta 1 -> 4 	   40 MHz	24.91888 Mbit/s	  +3975958.0 		0 		22322 		+435790.0
Sta 2 -> 4 	   40 MHz	24.98496 Mbit/s	  +667029.0 		0 		22322 		+366730.0
Sta 1 -> 4 	   40 MHz	24.77216 Mbit/s	  +5554422.0 		0 		22322 		+457167.0
Sta 2 -> 4 	   40 MHz	24.9984 Mbit/s	  +684161.0 		0 		22322 		+367152.0
Sta 1 -> 4 	   40 MHz	24.86624 Mbit/s	  +8503914.0 		0 		22322 		+479228.0
Sta 2 -> 4 	   40 MHz	24.97936 Mbit/s	  +669184.0 		0 		22322 		+368461.0
Sta 1 -> 4 	   40 MHz	24.85056 Mbit/s	  +6049133.0 		0 		22322 		+480344.0
Sta 2 -> 4 	   40 MHz	24.99392 Mbit/s	  +663534.0 		0 		22322 		+365860.0
Sta 1 -> 4 	   40 MHz	24.87296 Mbit/s	  +5443922.0 		0 		22322 		+462284.0
Sta 2 -> 4 	   40 MHz	24.96928 Mbit/s	  +670772.0 		0 		22322 		+368049.0
