Sta 1 -> 4 	   40 MHz	24.88192 Mbit/s	  +4224460.0 		0 		22322 		+433794.0
Sta 2 -> 4 	   40 MHz	24.97824 Mbit/s	  +662286.0 		0 		22322 		+366087.0
Sta 1 -> 4 	   40 MHz	24.86176 Mbit/s	  +7598195.0 		0 		22322 		+493827.0
Sta 2 -> 4 	   40 MHz	24.99168 Mbit/s	  +670511.0 		0 		22322 		+368776.0
Sta 1 -> 4 	   40 MHz	24.81024 Mbit/s	  +6589191.0 		0 		22322 		+482936.0
Sta 2 -> 4 	   40 MHz	24.99168 Mbit/s	  +662715.0 		0 		22322 		+367268.0
Sta 1 -> 4 	   40 MHz	24.8752 Mbit/s	  +5952968.0 		0 		22322 		+462309.0
Sta 2 -> 4 	   40 MHz	24.99056 Mbit/s	  +668217.0 		0 		22322 		+367959.0
Sta 1 -> 4 	   40 MHz	24.89984 Mbit/s	  +5481850.0 		0 		22322 		+455743.0
Sta 2 -> 4 	   40 MHz	24.97488 Mbit/s	  +672247.0 		0 		22322 		+368104.0
Sta 1 -> 4 	   40 MHz	24.89648 Mbit/s	  +8204951.0 		0 		22322 		+470401.0
Sta 2 -> 4 	   40 MHz	24.97488 Mbit/s	  +683252.0 		0 		22322 		+369420.0
Sta 1 -> 4 	   40 MHz	24.8864 Mbit/s	  +8092753.0 		0 		22322 		+482217.0
Sta 2 -> 4 	   40 MHz	24.98608 Mbit/s	  +677826.0 		0 		22322 		+368628.0
Sta 1 -> 4 	   40 MHz	24.87408 Mbit/s	  +6623230.0 		0 		22322 		+479850.0
Sta 2 -> 4 	   40 MHz	24.99952 Mbit/s	  +663385.0 		0 		22322 		+366628.0
Sta 1 -> 4 	   40 MHz	24.90096 Mbit/s	  +7776498.0 		0 		22322 		+469401.0
Sta 2 -> 4 	   40 MHz	24.97824 Mbit/s	  +664476.0 		0 		22322 		+367115.0
Sta 1 -> 4 	   40 MHz	24.89312 Mbit/s	  +3800738.0 		0 		22322 		+438297.0
Sta 2 -> 4 	   40 MHz	24.99504 Mbit/s	  +660059.0 		0 		22322 		+365579.0
Sta 1 -> 4 	   40 MHz	24.70496 Mbit/s	  +7654461.0 		0 		22322 		+473489.0
Sta 2 -> 4 	   40 MHz	24.96928 Mbit/s	  +674986.0 		0 		22322 		+368262.0
